_id,timestamp,activity,x,y,z
6708d19515ad73d8693f56a8,2024-10-11T07:19:49.987516,running,3.8049801999999997,-16.985117799999998,-1.4906107999999998
6708d19615ad73d8693f56a9,2024-10-11T07:19:50.134815,running,0.2353596,0.3530394,-0.5883989999999999
6708d19615ad73d8693f56aa,2024-10-11T07:19:50.262863,running,1.4121576,-7.060788,-3.4127142
6708d19615ad73d8693f56ab,2024-10-11T07:19:50.389813,running,1.6475172,-20.4370586,-2.5105024
6708d19615ad73d8693f56ac,2024-10-11T07:19:50.525726,running,0.392266,0.392266,1.1375714
6708d19615ad73d8693f56ad,2024-10-11T07:19:50.652629,running,2.9812215999999996,-8.2768126,-1.4121576
6708d19615ad73d8693f56ae,2024-10-11T07:19:50.784818,running,6.5900688,-23.496733399999997,-2.2359162
6708d19615ad73d8693f56af,2024-10-11T07:19:50.911426,running,0.6276256,-1.2552512,-0.3530394
6708d19715ad73d8693f56b0,2024-10-11T07:19:51.039362,running,0.1176798,-0.5883989999999999,-0.2745862
6708d19715ad73d8693f56b1,2024-10-11T07:19:51.167178,running,4.314926,-21.966896000000002,0.9414384
6708d19715ad73d8693f56b2,2024-10-11T07:19:51.294451,running,3.4911673999999997,-12.356378999999999,-2.8243152
6708d19715ad73d8693f56b3,2024-10-11T07:19:51.432257,running,0.9414384,1.6867438000000001,0.2353596
6708d19715ad73d8693f56b4,2024-10-11T07:19:51.557768,running,3.0989014,-11.6895268,-2.8243152
6708d19715ad73d8693f56b5,2024-10-11T07:19:51.684072,running,5.727083599999999,-20.2801522,-1.765197
6708d19715ad73d8693f56b6,2024-10-11T07:19:51.811126,running,1.1375714,-1.3337044,0.4707192
6708d19715ad73d8693f56b7,2024-10-11T07:19:51.937318,running,0.5099458,-2.4320492,-2.4320492
6708d19815ad73d8693f56b8,2024-10-11T07:19:52.067291,running,2.7458620000000002,-25.1442506,-1.96133
6708d19815ad73d8693f56b9,2024-10-11T07:19:52.193167,running,2.2751428,-6.1193496,-0.7453053999999999
6708d19815ad73d8693f56ba,2024-10-11T07:19:52.319839,running,-0.5099458,1.2552512,0.0784532
6708d19815ad73d8693f56bb,2024-10-11T07:19:52.444687,running,4.0011132,-14.278482399999998,-2.9027684
6708d19815ad73d8693f56bc,2024-10-11T07:19:52.570478,running,3.2165812,-13.6900834,-1.3729310000000001
6708d19815ad73d8693f56bd,2024-10-11T07:19:52.698882,running,0.980665,-1.3729310000000001,-0.4707192
6708d19815ad73d8693f56be,2024-10-11T07:19:52.828027,running,1.96133,-7.060788,-3.4519407999999996
6708d19815ad73d8693f56bf,2024-10-11T07:19:52.953544,running,3.4519407999999996,-20.5155118,-2.7850886
6708d19915ad73d8693f56c0,2024-10-11T07:19:53.080865,running,0.7453053999999999,-2.3928225999999997,0.2745862
6708d19915ad73d8693f56c1,2024-10-11T07:19:53.207235,running,1.5298374,-1.9221034,-1.0591182
6708d19915ad73d8693f56c2,2024-10-11T07:19:53.333969,running,8.825985,-29.1453638,-6.864655
6708d19915ad73d8693f56c3,2024-10-11T07:19:53.460802,running,2.4320492,-1.9221034,-1.1375714
6708d19915ad73d8693f56c4,2024-10-11T07:19:53.587025,running,-0.43149259999999995,-0.2353596,0.196133
6708d19915ad73d8693f56c5,2024-10-11T07:19:53.721185,running,-1.0198916,-22.5160684,-4.3933792
6708d19915ad73d8693f56c6,2024-10-11T07:19:53.848077,running,0.5883989999999999,-7.060788,-2.9027684
6708d19915ad73d8693f56c7,2024-10-11T07:19:53.973882,running,0.5491724,1.0983448,2.157463
6708d19a15ad73d8693f56c8,2024-10-11T07:19:54.099791,running,7.296147599999999,-13.493950400000001,-0.9414384
6708d19a15ad73d8693f56c9,2024-10-11T07:19:54.225768,running,1.9221034,-9.0613446,-2.9812215999999996
6708d19a15ad73d8693f56ca,2024-10-11T07:19:54.351638,running,1.0198916,0.0392266,1.4513842
6708d19a15ad73d8693f56cb,2024-10-11T07:19:54.477550,running,2.1966896,-12.3171524,-6.5116156
6708d19a15ad73d8693f56cc,2024-10-11T07:19:54.605002,running,1.96133,-13.2585908,-4.4326058
6708d19a15ad73d8693f56cd,2024-10-11T07:19:54.730111,running,0.8629851999999999,3.8442068,1.1767979999999998
6708d19a15ad73d8693f56ce,2024-10-11T07:19:54.854180,running,2.941995,-10.002782999999999,-3.6480737999999997
6708d19a15ad73d8693f56cf,2024-10-11T07:19:54.979920,running,2.0790097999999997,-16.3967188,-3.6873004
6708d19b15ad73d8693f56d0,2024-10-11T07:19:55.106003,running,1.2160246,1.3337044,-0.196133
6708d19b15ad73d8693f56d1,2024-10-11T07:19:55.232837,running,0.7453053999999999,-4.8640984,-0.2745862
6708d19b15ad73d8693f56d2,2024-10-11T07:19:55.358821,running,1.2944778,-23.418280199999998,-1.3337044
6708d19b15ad73d8693f56d3,2024-10-11T07:19:55.484974,running,-0.3138128,-1.4906107999999998,0.0392266
6708d19b15ad73d8693f56d4,2024-10-11T07:19:55.611566,running,1.2944778,-1.3337044,-0.6276256
6708d19b15ad73d8693f56d5,2024-10-11T07:19:55.737759,running,11.571846999999998,-40.1680384,-4.707191999999999
6708d19b15ad73d8693f56d6,2024-10-11T07:19:55.868350,running,-1.2160246,-3.4911673999999997,1.1375714
6708d19c15ad73d8693f56d7,2024-10-11T07:19:56.000313,running,0.9414384,0.6668522,-0.3138128
6708d19c15ad73d8693f56d8,2024-10-11T07:19:56.129505,running,2.4712758,-40.1680384,-2.0397832
6708d19c15ad73d8693f56d9,2024-10-11T07:19:56.260610,running,-0.2353596,-4.0795664,-3.2558078
6708d19c15ad73d8693f56da,2024-10-11T07:19:56.390117,running,1.2552512,0.2745862,-0.5883989999999999
6708d19c15ad73d8693f56db,2024-10-11T07:19:56.515941,running,5.8055368,-24.9873442,2.7850886
6708d19c15ad73d8693f56dc,2024-10-11T07:19:56.640672,running,1.6082906,-6.8254284,-1.4121576
6708d19c15ad73d8693f56dd,2024-10-11T07:19:56.767612,running,1.2160246,0.8237586,0.5099458
6708d19c15ad73d8693f56de,2024-10-11T07:19:56.893520,running,4.118792999999999,-22.123802400000002,-1.9221034
6708d19d15ad73d8693f56df,2024-10-11T07:19:57.020950,running,1.3729310000000001,-12.6309652,-4.0011132
6708d19d15ad73d8693f56e0,2024-10-11T07:19:57.152856,running,1.1375714,2.7850886,1.8044235999999998
6708d19d15ad73d8693f56e1,2024-10-11T07:19:57.279558,running,5.0602314,-12.277925799999998,-1.3729310000000001
6708d19d15ad73d8693f56e2,2024-10-11T07:19:57.404909,running,4.118792999999999,-17.6127434,-0.6668522
6708d19d15ad73d8693f56e3,2024-10-11T07:19:57.532333,running,0.6668522,1.2160246,1.1767979999999998
6708d19d15ad73d8693f56e4,2024-10-11T07:19:57.659162,running,1.6082906,-3.0204481999999997,-2.4712758
6708d19d15ad73d8693f56e5,2024-10-11T07:19:57.787751,running,5.6486304,-27.1055806,0.9414384
6708d19d15ad73d8693f56e6,2024-10-11T07:19:57.915268,running,0.7060788,-2.3928225999999997,-2.6281822
6708d19e15ad73d8693f56e7,2024-10-11T07:19:58.044994,running,1.6867438000000001,-3.5696205999999995,-2.2359162
6708d19e15ad73d8693f56e8,2024-10-11T07:19:58.171864,running,12.003339599999999,-27.262487,0.2353596
6708d19e15ad73d8693f56e9,2024-10-11T07:19:58.299533,running,4.0403398,-3.530394,-1.0591182
6708d19e15ad73d8693f56ea,2024-10-11T07:19:58.426063,running,0.8629851999999999,0.3530394,-1.569064
6708d19e15ad73d8693f56eb,2024-10-11T07:19:58.552354,running,2.8243152,-24.8304378,3.1773545999999997
6708d19e15ad73d8693f56ec,2024-10-11T07:19:58.678285,running,3.8049801999999997,-11.6110736,-1.1375714
6708d19e15ad73d8693f56ed,2024-10-11T07:19:58.805361,running,-0.3530394,0.196133,-2.549729
6708d19e15ad73d8693f56ee,2024-10-11T07:19:58.931749,running,1.4121576,-20.3193788,-6.8254284
6708d19f15ad73d8693f56ef,2024-10-11T07:19:59.057930,running,5.727083599999999,-10.7480884,2.6674088
6708d19f15ad73d8693f56f0,2024-10-11T07:19:59.185081,running,-1.1767979999999998,-12.5132854,1.4121576
6708d19f15ad73d8693f56f1,2024-10-11T07:19:59.310213,running,-2.1966896,-17.063571,1.0983448
6708d19f15ad73d8693f56f2,2024-10-11T07:19:59.436979,running,6.6292954,-10.5127288,-0.196133
6708d19f15ad73d8693f56f3,2024-10-11T07:19:59.567994,running,5.3348176,-3.8049801999999997,-2.5889556
6708d19f15ad73d8693f56f4,2024-10-11T07:19:59.694181,running,2.1182364,-9.2574776,2.3143694
6708d19f15ad73d8693f56f5,2024-10-11T07:19:59.820447,running,2.1182364,-14.670748399999999,1.8436502
6708d19f15ad73d8693f56f6,2024-10-11T07:19:59.947456,running,2.2359162,0.9414384,-2.8243152
6708d1a015ad73d8693f56f7,2024-10-11T07:20:00.073492,running,6.7469752000000005,-13.768536600000001,0.7060788
6708d1a015ad73d8693f56f8,2024-10-11T07:20:00.200973,running,0.4707192,-1.2944778,-0.3138128
6708d1a015ad73d8693f56f9,2024-10-11T07:20:00.327239,running,6.040896399999999,-14.121576,-1.8828768
6708d1a015ad73d8693f56fa,2024-10-11T07:20:00.454345,running,4.118792999999999,-13.886216399999999,-1.2944778
6708d1a015ad73d8693f56fb,2024-10-11T07:20:00.580209,running,-1.0591182,1.6082906,0.1569064
6708d1a015ad73d8693f56fc,2024-10-11T07:20:00.707312,running,9.7674234,-17.063571,0.43149259999999995
6708d1a015ad73d8693f56fd,2024-10-11T07:20:00.835281,running,4.118792999999999,-10.8265416,-1.6475172
6708d1a015ad73d8693f56fe,2024-10-11T07:20:00.961899,running,1.0198916,1.8828768,0.8629851999999999
6708d1a115ad73d8693f56ff,2024-10-11T07:20:01.089113,running,4.0403398,-11.3364874,-0.6276256
6708d1a115ad73d8693f5700,2024-10-11T07:20:01.215713,running,2.5889556,-16.0436794,-1.765197
6708d1a115ad73d8693f5701,2024-10-11T07:20:01.343032,running,-0.3530394,4.6679654,0.5491724
6708d1a115ad73d8693f5702,2024-10-11T07:20:01.469341,running,5.0602314,-8.3552658,-1.6867438000000001
6708d1a115ad73d8693f5703,2024-10-11T07:20:01.595585,running,5.962443199999999,-19.691753199999997,0.8237586
6708d1a115ad73d8693f5704,2024-10-11T07:20:01.723104,running,0.0784532,0.2353596,1.0198916
6708d1a115ad73d8693f5705,2024-10-11T07:20:01.849494,running,0.3530394,-2.941995,-3.6480737999999997
6708d1a115ad73d8693f5706,2024-10-11T07:20:01.977165,running,9.2967042,-32.950343999999994,0.7060788
6708d1a215ad73d8693f5707,2024-10-11T07:20:02.107968,running,0.392266,-0.8237586,0.3530394
6708d1a215ad73d8693f5708,2024-10-11T07:20:02.235422,running,2.2751428,-3.4519407999999996,-1.2944778
6708d1a215ad73d8693f5709,2024-10-11T07:20:02.367332,running,13.4154972,-33.0680238,0.784532
6708d1a215ad73d8693f570a,2024-10-11T07:20:02.495522,running,1.4906107999999998,-2.2751428,0.4707192
6708d1a215ad73d8693f570b,2024-10-11T07:20:02.623105,running,0.2353596,-1.8044235999999998,0.1176798
6708d1a215ad73d8693f570c,2024-10-11T07:20:02.750028,running,6.864655,-31.0674672,5.2563644
6708d1a215ad73d8693f570d,2024-10-11T07:20:02.876784,running,0.9022117999999999,-3.6873004,-2.5105024
6708d1a315ad73d8693f570e,2024-10-11T07:20:03.004512,running,1.2944778,-1.2160246,-1.4906107999999998
6708d1a315ad73d8693f570f,2024-10-11T07:20:03.133160,running,10.277369199999999,-25.9680092,2.2359162
6708d1a315ad73d8693f5710,2024-10-11T07:20:03.259780,running,3.138128,-8.1199062,0
6708d1a315ad73d8693f5711,2024-10-11T07:20:03.385272,running,0.5099458,1.6082906,0.8629851999999999
6708d1a315ad73d8693f5712,2024-10-11T07:20:03.512454,running,4.9817782,-15.886773,2.1966896
6708d1a315ad73d8693f5713,2024-10-11T07:20:03.639371,running,5.3348176,-15.102241,0.6668522
6708d1a315ad73d8693f5714,2024-10-11T07:20:03.765524,running,-0.5099458,0.9022117999999999,0.784532
6708d1a315ad73d8693f5715,2024-10-11T07:20:03.891748,running,4.4718324,-11.6895268,-0.43149259999999995
6708d1a415ad73d8693f5716,2024-10-11T07:20:04.022693,running,7.178467799999999,-17.6127434,0.1569064
6708d1a415ad73d8693f5717,2024-10-11T07:20:04.149202,running,0.1176798,-1.4513842,0.5491724
6708d1a415ad73d8693f5718,2024-10-11T07:20:04.275576,running,1.6475172,-4.2756994,-1.2160246
6708d1a415ad73d8693f5719,2024-10-11T07:20:04.400439,running,7.5707338,-24.5950782,2.2359162
6708d1a415ad73d8693f571a,2024-10-11T07:20:04.526489,running,1.8044235999999998,-4.903325,1.0983448
6708d1a415ad73d8693f571b,2024-10-11T07:20:04.652945,running,1.569064,0,-0.5491724
6708d1a415ad73d8693f571c,2024-10-11T07:20:04.779783,running,9.1790244,-16.3574922,1.2944778
6708d1a415ad73d8693f571d,2024-10-11T07:20:04.907746,running,5.962443199999999,-8.669078599999999,-0.8629851999999999
6708d1a515ad73d8693f571e,2024-10-11T07:20:05.035276,running,1.3337044,-1.765197,2.2751428
6708d1a515ad73d8693f571f,2024-10-11T07:20:05.167066,running,4.4718324,-14.592295199999999,0.1569064
6708d1a515ad73d8693f5720,2024-10-11T07:20:05.296221,running,6.864655,-7.7276402,-0.43149259999999995
6708d1a515ad73d8693f5721,2024-10-11T07:20:05.424119,running,0.3530394,0.2745862,0.5491724
6708d1a515ad73d8693f5722,2024-10-11T07:20:05.552722,running,10.8265416,-16.5143986,2.157463
6708d1a515ad73d8693f5723,2024-10-11T07:20:05.679996,running,4.158019599999999,-9.610517,-1.7259703999999998
6708d1a515ad73d8693f5724,2024-10-11T07:20:05.806429,running,1.2944778,2.0790097999999997,-0.0392266
6708d1a515ad73d8693f5725,2024-10-11T07:20:05.933265,running,2.941995,-10.7480884,1.6475172
6708d1a615ad73d8693f5726,2024-10-11T07:20:06.060725,running,4.0011132,-18.0834626,-2.1182364
6708d1a615ad73d8693f5727,2024-10-11T07:20:06.193056,running,-1.0198916,2.3143694,1.8044235999999998
6708d1a615ad73d8693f5728,2024-10-11T07:20:06.318485,running,3.2165812,-6.4331624,-1.6867438000000001
6708d1a615ad73d8693f5729,2024-10-11T07:20:06.443820,running,5.727083599999999,-19.809433,-0.3138128
6708d1a615ad73d8693f572a,2024-10-11T07:20:06.569797,running,-1.1375714,0.1569064,-0.9022117999999999
6708d1a615ad73d8693f572b,2024-10-11T07:20:06.698761,running,-0.5883989999999999,-2.5889556,-1.8828768
6708d1a615ad73d8693f572c,2024-10-11T07:20:06.825689,running,6.040896399999999,-37.1083636,5.4524974
6708d1a615ad73d8693f572d,2024-10-11T07:20:06.951253,running,1.4906107999999998,-5.0602314,-0.8629851999999999
6708d1a715ad73d8693f572e,2024-10-11T07:20:07.077284,running,0.5099458,0.9022117999999999,-3.6873004
6708d1a715ad73d8693f572f,2024-10-11T07:20:07.203024,running,8.1199062,-17.4166104,5.3348176
6708d1a715ad73d8693f5730,2024-10-11T07:20:07.328789,running,3.4519407999999996,-12.5132854,0.2353596
6708d1a715ad73d8693f5731,2024-10-11T07:20:07.458013,running,1.569064,3.2558078,-0.392266
6708d1a715ad73d8693f5732,2024-10-11T07:20:07.583905,running,2.3928225999999997,-8.0806796,-2.5105024
6708d1a715ad73d8693f5733,2024-10-11T07:20:07.709930,running,2.7458620000000002,-21.2608172,-0.5883989999999999
6708d1a715ad73d8693f5734,2024-10-11T07:20:07.835394,running,1.2552512,-0.3530394,-0.7453053999999999
6708d1a715ad73d8693f5735,2024-10-11T07:20:07.960241,running,0.392266,1.3337044,-2.941995
6708d1a815ad73d8693f5736,2024-10-11T07:20:08.085441,running,7.453054,-17.6127434,1.8828768
6708d1a815ad73d8693f5737,2024-10-11T07:20:08.212071,running,1.3729310000000001,-9.218251,-2.0790097999999997
6708d1a815ad73d8693f5738,2024-10-11T07:20:08.337745,running,0.980665,1.4513842,0.6668522
6708d1a815ad73d8693f5739,2024-10-11T07:20:08.468549,running,0.43149259999999995,-11.454167199999999,-3.4519407999999996
6708d1a815ad73d8693f573a,2024-10-11T07:20:08.594534,running,1.2160246,-21.2215906,-0.392266
6708d1a815ad73d8693f573b,2024-10-11T07:20:08.720533,running,1.4121576,0.0392266,-1.4121576
6708d1a815ad73d8693f573c,2024-10-11T07:20:08.848265,running,3.2165812,-5.6486304,-3.2165812
6708d1a815ad73d8693f573d,2024-10-11T07:20:08.999845,running,6.4331624,-23.849772799999997,0.8629851999999999
6708d1a915ad73d8693f573e,2024-10-11T07:20:09.127272,running,1.2160246,0.8237586,-1.6475172
6708d1a915ad73d8693f573f,2024-10-11T07:20:09.255753,running,1.7259703999999998,-1.569064,-0.2745862
6708d1a915ad73d8693f5740,2024-10-11T07:20:09.382093,running,4.5895122,-29.7729894,-0.5491724
6708d1a915ad73d8693f5741,2024-10-11T07:20:09.507980,running,2.0790097999999997,-4.0403398,0.1569064
6708d1a915ad73d8693f5742,2024-10-11T07:20:09.634003,running,0.2353596,1.6475172,-2.6281822
6708d1a915ad73d8693f5743,2024-10-11T07:20:09.761019,running,8.2768126,-15.6121868,5.4132708
6708d1a915ad73d8693f5744,2024-10-11T07:20:09.889605,running,2.4712758,-11.571846999999998,0
6708d1aa15ad73d8693f5745,2024-10-11T07:20:10.017643,running,1.2160246,1.4513842,-2.0397832
6708d1aa15ad73d8693f5746,2024-10-11T07:20:10.151818,running,0.43149259999999995,-13.846989799999998,-0.9414384
6708d1aa15ad73d8693f5747,2024-10-11T07:20:10.280700,running,-0.6668522,-16.5928518,-3.2165812
6708d1aa15ad73d8693f5748,2024-10-11T07:20:10.419363,running,0.196133,2.5105024,0.3138128
6708d1aa15ad73d8693f5749,2024-10-11T07:20:10.545543,running,2.9027684,-7.060788,-0.5099458
6708d1aa15ad73d8693f574a,2024-10-11T07:20:10.670928,running,6.040896399999999,-20.7508714,1.6475172
6708d1aa15ad73d8693f574b,2024-10-11T07:20:10.798206,running,0.196133,-0.6276256,-1.1375714
6708d1aa15ad73d8693f574c,2024-10-11T07:20:10.924258,running,0.5883989999999999,0,0.8629851999999999
6708d1ab15ad73d8693f574d,2024-10-11T07:20:11.050012,running,2.0397832,-32.911117399999995,4.0011132
6708d1ab15ad73d8693f574e,2024-10-11T07:20:11.176431,running,1.3729310000000001,-9.80665,-2.3143694
6708d1ab15ad73d8693f574f,2024-10-11T07:20:11.310810,running,0.1176798,1.3729310000000001,0.980665
6708d1ab15ad73d8693f5750,2024-10-11T07:20:11.437244,running,4.707191999999999,-14.513841999999999,2.6674088
6708d1ab15ad73d8693f5751,2024-10-11T07:20:11.564251,running,2.9812215999999996,-15.494507,2.3143694
6708d1ab15ad73d8693f5752,2024-10-11T07:20:11.693695,running,0,0.980665,-1.5298374
6708d1ab15ad73d8693f5753,2024-10-11T07:20:11.820162,running,0.5883989999999999,-2.9812215999999996,-1.4121576
6708d1ab15ad73d8693f5754,2024-10-11T07:20:11.945073,running,1.6867438000000001,-27.45862,4.8248717999999995
6708d1ac15ad73d8693f5755,2024-10-11T07:20:12.072914,running,0.7060788,-2.7458620000000002,-2.4712758
6708d1ac15ad73d8693f5756,2024-10-11T07:20:12.203395,running,1.8828768,0.43149259999999995,-2.2751428
6708d1ac15ad73d8693f5757,2024-10-11T07:20:12.328695,running,9.7674234,-27.693979599999995,8.590625399999999
6708d1ac15ad73d8693f5758,2024-10-11T07:20:12.455721,running,3.0596748,-8.5513988,-2.5105024
6708d1ac15ad73d8693f5759,2024-10-11T07:20:12.587144,running,1.9221034,0.9022117999999999,0.5099458
6708d1ac15ad73d8693f575a,2024-10-11T07:20:12.713710,running,1.5298374,-11.454167199999999,-0.7453053999999999
6708d1ac15ad73d8693f575b,2024-10-11T07:20:12.843031,running,2.3535959999999996,-18.3188222,-1.7259703999999998
6708d1ac15ad73d8693f575c,2024-10-11T07:20:12.973367,running,0.43149259999999995,1.8828768,1.0983448
6708d1ad15ad73d8693f575d,2024-10-11T07:20:13.100011,running,4.314926,-7.8060934,0.0392266
6708d1ad15ad73d8693f575e,2024-10-11T07:20:13.227151,running,7.453054,-20.397832,1.3337044
6708d1ad15ad73d8693f575f,2024-10-11T07:20:13.370628,running,-0.8629851999999999,-0.8629851999999999,-0.6276256
6708d1ad15ad73d8693f5760,2024-10-11T07:20:13.496113,running,1.7259703999999998,-5.2563644,-1.8044235999999998
6708d1ad15ad73d8693f5761,2024-10-11T07:20:13.622382,running,3.2950344,-24.8304378,3.92266
6708d1ad15ad73d8693f5762,2024-10-11T07:20:13.750222,running,-1.4513842,-4.9425516,-1.6082906
6708d1ad15ad73d8693f5763,2024-10-11T07:20:13.877063,running,1.8436502,0.6276256,-0.7060788
6708d1ae15ad73d8693f5764,2024-10-11T07:20:14.003871,running,5.962443199999999,-25.3403836,8.1591328
6708d1ae15ad73d8693f5765,2024-10-11T07:20:14.129353,running,3.530394,-9.0613446,-0.2745862
6708d1ae15ad73d8693f5766,2024-10-11T07:20:14.254529,running,-0.1176798,2.5105024,-1.3729310000000001
6708d1ae15ad73d8693f5767,2024-10-11T07:20:14.380657,running,3.0989014,-11.846433199999998,-0.1569064
6708d1ae15ad73d8693f5768,2024-10-11T07:20:14.509538,running,-0.392266,-16.671305,-0.9022117999999999
6708d1ae15ad73d8693f5769,2024-10-11T07:20:14.637392,running,0.2353596,0.0784532,1.1767979999999998
6708d1ae15ad73d8693f576a,2024-10-11T07:20:14.763438,running,3.6480737999999997,-3.138128,-1.8828768
6708d1ae15ad73d8693f576b,2024-10-11T07:20:14.889605,running,6.5116156,-27.340940200000002,3.3734876000000003
6708d1af15ad73d8693f576c,2024-10-11T07:20:15.016537,running,-1.3337044,-0.9022117999999999,-1.0591182
6708d1af15ad73d8693f576d,2024-10-11T07:20:15.145924,running,1.0198916,-1.1375714,0.784532
6708d1af15ad73d8693f576e,2024-10-11T07:20:15.272571,running,3.4519407999999996,-30.5575214,7.609960399999999
6708d1af15ad73d8693f576f,2024-10-11T07:20:15.398768,running,2.157463,-10.002782999999999,-1.8828768
6708d1af15ad73d8693f5770,2024-10-11T07:20:15.526164,running,-0.5491724,2.3928225999999997,-0.0392266
6708d1af15ad73d8693f5771,2024-10-11T07:20:15.652094,running,6.0801229999999995,-13.1016844,5.1386845999999995
6708d1af15ad73d8693f5772,2024-10-11T07:20:15.778431,running,4.158019599999999,-11.885659799999999,-0.43149259999999995
6708d1af15ad73d8693f5773,2024-10-11T07:20:15.905612,running,-0.196133,0.0392266,0.392266
6708d1b015ad73d8693f5774,2024-10-11T07:20:16.030847,running,1.8436502,-3.726527,0.7453053999999999
6708d1b015ad73d8693f5775,2024-10-11T07:20:16.155040,running,6.5508422,-19.4563936,4.4326058
6708d1b015ad73d8693f5776,2024-10-11T07:20:16.282043,running,1.4906107999999998,-0.5099458,0.9414384
6708d1b015ad73d8693f5777,2024-10-11T07:20:16.408689,running,0.392266,-0.5883989999999999,-1.8436502
6708d1b015ad73d8693f5778,2024-10-11T07:20:16.541783,running,11.6110736,-33.734876,11.846433199999998
6708d1b015ad73d8693f5779,2024-10-11T07:20:16.667537,running,1.1767979999999998,-3.0989014,-2.5889556
6708d1b015ad73d8693f577a,2024-10-11T07:20:16.793555,running,2.0005566,-0.8629851999999999,2.7850886
6708d1b015ad73d8693f577b,2024-10-11T07:20:16.919063,running,1.2944778,-31.185147,7.0215613999999995
6708d1b115ad73d8693f577c,2024-10-11T07:20:17.045150,running,5.4917240000000005,-13.140911000000001,2.5105024
6708d1b115ad73d8693f577d,2024-10-11T07:20:17.172235,running,-0.1569064,3.530394,0.9022117999999999
6708d1b115ad73d8693f577e,2024-10-11T07:20:17.298892,running,4.5502856,-7.3353741999999995,-2.157463
6708d1b115ad73d8693f577f,2024-10-11T07:20:17.428181,running,3.4127142,-16.632078399999997,-1.6082906
